国际化数据分析师,北京,字节跳动,3-6万/月,06-23,"['北京\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招10人\xa0\xa0', '\xa0\xa006-23发布']","['互联网/电子商务,计算机软件']",['民营公司'],['10000人以上'],[]
数据分析工程师（信贷风控方向）,长沙-岳麓区,湖南联信科技有限公司,0.8-1.5万/月,06-23,"['长沙-岳麓区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['计算机软件,计算机服务(系统、数据服务、维修)']",['民营公司'],['150-500人'],"['1.\xa0负责信贷风控等方向模型需求分析和拓展，模型构建与验证；', '2.\xa0独立或带领算法工程师负责模型项目化或产品化落地，实现业务与算法融合；', '职位需求：', '1.\xa0数学/统计/计算机/金融工程等相关专业；\xa0', '2.\xa0熟悉贷前、贷后风控模型，对用户标签体系、用户行为分析有丰富经验，3年以上相关项目经验；', '3.\xa0能根据业务场景合理设计模型算法，快速将模型落地、部署和监控；算法分析和实现能力强；\xa0', '4.\xa0熟练使用R/Python/Java编程语言；具有大数据系统Spark/hadoop/Hive等使用经验；', '5.\xa0良好的团队合作精神，较强的沟通能力、抗压能力。']"
数据挖掘高级工程师,武汉-洪山区,顺丰科技有限公司,2-4万/月,06-23,"['武汉-洪山区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-23发布']","['计算机软件,互联网/电子商务']",['民营公司'],['150-500人'],"['1.\xa0负责数据生产或场景应用的相关数据分析指标体系设计;', '\xa0\xa02.\xa0负责模型面向业务的工程化搭建实施。', '\xa0\xa0', '\xa0\xa0', '        ']"
软件工程师兼数据管理员,河源,深圳市勤诚达集团有限公司,5-7千/月,06-23,"['河源\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['房地产,多元化业务集团公司']",['民营公司'],['1000-5000人'],"['1、负责公司软件的开发、验收、应用、数据库管理、维护等工作。\xa0', '2、对自来水相关调查原始数据、巡查发现的问题进行统计与记录。', '3、编写相关技术文档，参与GIS系统的维护和改进工作。', '任职资格：', '1、计算机、通信、电子及相关专业，大专及以上学历。', '2、熟悉地理信息数据制作内外业全过程工作，具有数据库应用软件的分析、设计和开发经验，精通数据库原理；熟练使用主流的数据库分析设计工具。', '3、熟悉ArcGIS、Mapinfo或者国内常用的GIS平台；熟悉至少一种数据库的开发和设计。', '4.一年以上Java开发项目经验，Java基础(J2SE)尤其要扎实。', '5.熟悉Oracle等数据库方面的开发；', '6.熟悉J2EE(\xa0JSF\xa0,\xa0JPA\xa0)等后台开发技术,懂ADF更佳。', '7.熟悉XML,JSON等数据交换开发技术.', '8.熟悉HTML,CSS,JAVASCRIPT等页面开发技术']"
5金融数据分析师,北京-东城区,北京盛业华宝教育科技有限公司,0.8-1.5万/月,06-23,"['北京-东城区\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa006-23发布']",['金融/投资/证券'],['民营公司'],['少于50人'],"['1、搜集行业相关信息，为相关需求者提供更准确的数据信息；', '2、丰富市场分析能力，做出每日分析计划，熟练掌握各种分析技术；', '3、对市场、行业、公司运营等提供数据分析计划，为战略决策提供支持；', '4、发表研究成果或分析评论，配合公司的推广及培训等工作。', '5、协助部门经理完善部门管理制度；', '6、对基本面、技术面进行分析研究，给出行情走势分析和判断，撰写研究报告上交公司；', '7、分析行情走势，为相关部门提供有价值的行情信息；', '8、定期为公司提供金融二级市场最新趋势；', '9、结合多种数据源进行深度分析和挖掘；', '10、对金融数据进行量化分析，并推动研究成果的信息化、互联网化；', '1、年龄：20-45岁，五官端正，性格开朗，善于沟通；', '2、有相关工作经验者、金融相关专业、有金融从业相关证件者优先录取；', '3、认真实践备入职前的岗前培训（岗前培训由公司免费提供，不收取任何费用）', '4、以协助公司持续稳定盈利为***目标，有志成为业内精英人才；', '5、敢于迎接挑战、不怕辛苦、积极完成公司交赋的工作任务；', '6、热爱金融行业，有励志于长期发展这个行业的意愿，接受专业学习培训和模拟训练；', '7、认同公司的发展理念，愿意与公司共同发展，具有很强的工作责任心和团队合作精神；', '8、对金融行业和投资理财有浓厚的兴趣及意愿，致力于把金融行业作为事业发展方向。', '9、为人诚实，具有责任心、上进心，较强的执行力。', '10、接受大学生在校实习、退伍军人与应届毕业生优先录取；免费提供0基础岗前培训；', '入门分析师：无责底薪6K-10K+利润提成10%-30%      ', '资深分析师：无责底薪10K-15K+利润提成10%-40%']"
数据美工,上海-虹口区,上海舰美电子商务有限公司,5.5-6.5千/月,06-23,"['上海-虹口区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-23发布']",['互联网/电子商务'],['民营公司'],['少于50人'],"['1、监管公司产品的拍摄工作，前期处理和后期图片应用；', '2、负责店铺的首页、详情页、以及精准营销排版和各类促销活动的视觉规划和视觉实现；', '3、定期制作促销图片和页面，配合店铺销售活动；美化修改产品页面，定期更新店铺主页；', '4、塑造店铺的品牌形象，打造品牌的权威性和安全性；', '5、配合运营推广人员做推广宣传图；', '6、完成上级要求的其他工作。', '任职要求：', '1、熟练Photoshop；', '2、具备良好的沟通能力，有责任心，富有团队精神；']"
中级数据工程师,合肥-庐阳区,合肥灵蓄信息技术有限公司,0.8-1万/月,06-23,"['合肥-庐阳区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa006-23发布']","['计算机软件,计算机服务(系统、数据服务、维修)']",['民营公司'],['少于50人'],"['\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0']"
数据通信产品经理,沈阳,沈阳仕得蓝科技有限公司,5-8千/月,06-23,"['沈阳\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']",['通信/电信/网络设备'],['民营公司'],['50-150人'],"['工作时间：朝九晚五，周末双休，法定节假日休息，年假。', '福利待遇：入职当月即缴纳五险一金以及补充保险、年终奖金、出差补助、加班奖金、每季度团建活动、每年员工旅游、每年员工身体全面体检、交通补贴、通讯补贴、汽油补贴、节假日福利、专业培训。', '任职要求：', '1、电子、计算机、自动化、通信、信息工程等相关专业本科及以上学历。', '2、表达能力强，具备良好的沟通、协调能力，良好的职业素质。', '3、具备企业网2年及以上合作及项目推广和投标经验。', '4、能适应短期出差。', '5、熟悉TCP/IP协议、以太网技术、VLAN技术、常用路由协议（静态、RIP、OSPF、IS-IS、BGP）、VPN、ACL、Qos、组播技术、IPV6等网络基础知识；熟悉信息系统安全等级保护知识体系和网络安全服务体系；至少掌握一种国内主流数通产品及安全防护产品。', '岗位职责：', '数通产品售前技术支持工作，包括与用户的技术交流、技术方案编写、技术方案宣讲、可行性研究报告编制、技术投标文件编制等工作。']"
信息中心数据管理员,苏州-高新区,苏州高新旅游产业集团有限公司,0.8-1万/月,06-23,"['苏州-高新区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布\xa0\xa0', '\xa0\xa0英语良好\xa0\xa0', '\xa0\xa0计算机信息管理 计算机科学与技术']",['酒店/旅游'],['国企'],['500-1000人'],[]
数据库开发工程师,北京-海淀区,红盾大数据（北京）有限公司,1.5-2.5万/月,06-23,"['北京-海淀区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-23发布']","['计算机软件,电子技术/半导体/集成电路']",['合资'],['50-150人'],"['技能要求：', '1、具有较强的逻辑思维能力，灵活运用工具；', '2、熟悉数据库调优及排错，有独立分析和解决问题的能力；', '3、能够进行数据库灾难性恢复、数据迁移、解决突发故障等能力；', '岗位职责：', '1、参与数据库ETL设计、存储过程开发和优化工作；', '2、参与部分模型数据的设计及清洗；', '3、负责数据清洗与数据提取，保证数据准确、稳定；', '4、负责现有项目的数据维护工作；', '任职要求：', '1、2年以上的Oracle、MySql、DB2或Elasticsearch等其他主流数据库工作经验，有较强的SQL能力；', '2、至少熟悉一种以上的主流ETL工具，如Datastage，Kettle，Infomatica等；', '3、熟悉Linux或AIX操作系统及Shell脚本开发；', '4、精通数据库设计原理，有大型项目实践经验者优先；', '5、具有良好的沟通技能、团队合作能力，能够承受较大的工作压力。']"
数据中心（IDC）工程师,武汉,吉林吉大通信设计院股份有限公司,0.8-1.2万/月,06-23,"['武汉\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa006-23发布']","['通信/电信/网络设备,通信/电信运营、增值服务']",['国企'],['1000-5000人'],"['职位要求：', '\xa0\xa0']"
DBA数据库工程师,福州-鼓楼区,上海新大陆翼码信息科技股份有限公司,1.3-1.8万/月,06-23,"['福州-鼓楼区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['互联网/电子商务,计算机软件']",['民营公司'],['150-500人'],"['1、管理运维项目，制定项目的实施/运维计划，及时处理和反馈客户意见和建议；  ', '  1、计算机、通信工程相关专业，本科以上学历，具有至少三年的数据库方面运维工作经验；  ', '2、熟练掌握Linux操作系统的操作和维护技能；  ', '3、熟练掌握Oracle、MySQL等常用数据库的相关知识和维护技能；  ', '4、熟练掌握数据库编程(SQL,PL/SQL等)，SQL调优等相关开发技能的支持；  ', '5、具有ORACLE 原厂OCP认证资质者优先；  ', '6、具有较好的客户沟通能力与协作精神，具有一定的抗压能力。有较好的服务意识，高度责任感。', '\xa07、本岗位任职要求已明确，请勿乱投简历！ ']"
DBA数据库管理员,南京-建邺区,江苏德睿互联网信息服务有限公司,1.5-2万/月,06-23,"['南京-建邺区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['金融/投资/证券,互联网/电子商务']",['合资'],['150-500人'],"['1、负责数据库的性能优化，使用新技术和新架构以满足业务需求；', '2、负责数据库的监控系统设计，为开发团队提供平台支持；', '3、负责数据库的高可用、可扩展架构研究与建设；', '4、对数据库进行容量规划、架构设计，提高业务高可用性和容灾能力；', '5、负责数据库相关工作的整体规划，提供决策建议。', '1、计算机相关专业本科及以上，有三年以上数据库管理经验；\xa0', '2、有丰富的数据库维护经验，至少从事ORACLE数据库维护工作3年以上；\xa0', '3、熟悉Oracle,MySQL数据库体系结构和工作原理；', '4、精通oracle的安装配置，故障处理，备份恢复，性能调优；', '5、了解MySQL常用储存引擎的功能和特点以及主从复制原理和实践；', '6、熟悉RAC，DG，精通性能优化，SQL调优技术，对高并发数据库的锁和事务隔离问题有深入理解；', '7、熟悉数据库容量规划和分表设计方法，有海量数据库设计和支持经验优先；', '8、熟悉以下语言中的一种shell,pert,python,php,ruby。']"
法律数据分析师,北京-朝阳区,北京市长安律师事务所,0.6-1万/月,06-23,"['北京-朝阳区\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布\xa0\xa0', '\xa0\xa0英语精通']",['法律'],['民营公司'],['50-150人'],"['工作职责：', '任职要求：', '                ']"
数据分析师（北京）,北京,北京伯凯科技有限公司,,06-23,"['北京\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-23发布']",['专业服务(咨询、人力资源、财会)'],['民营公司'],[''],"['职位要求：', '1.计算机及相关专业优先考虑，热爱数据分析，统计，和挖掘。', '2.数据库知识扎实，熟悉SQL语句，懂ETL和Data Modeling优先考虑。\xa0 ', '3.有一定编程知识和经验。语言可为C，C++，.NET, Java, Python 或者其他。', '4.对大数据系统和架构有基础认知。', '5.英语要四级或以上水平，能用英文进行听，说，读，写。']"
数据文员,杭州,杭州美新信息技术有限公司,4.5-6千/月,06-23,"['杭州\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa006-23发布']","['互联网/电子商务,公关/市场推广/会展']",['民营公司'],['50-150人'],"['待遇机制：', '   基本工资 （根据岗位技能等级发放）+月度绩效奖金 +年度效益奖金 ', '基本待遇：试用期4000，合同期4500；', '数据文员；试用期4000 合同期4500；', '        数据分析员：', '             试用期：4500 合同期5000', '         数据分析经理经理：', '             5500', '         高级数据分析经理：6000     ', '职责：', '1、 从各种渠道进行公司运营所需数据的收集、编辑、添加。', '  2、定期参与各类数据季报的内容策划和内容编写；', '3、制作招聘宣传海报和基本视频。', '4、每月参与对微信运营支持系统和改善建设和创新建议的思考和优化头脑风暴。', '5、参与吸引采购商持续关注微信号和微信朋友圈的内容策划、内容实施；', '6、定期参与采购商季报和年报的内容策划和内容编写；', '  ', '要求：', '   招聘对象要求：1、全日制大学本科及本科以上学历', '2、英语4级以上；', '满足任何一个条件即可成为优先录用对象：', '1、有一年以上电动工具、园林工具、焊机、水泵、空压机、气动工具任一行业的工作经验；', '2、有客户服务工作经验者优先；', '3、有微信相关的工作经验；', '4、有工厂采购经验；', '5、有五金工具行业内销销售内勤经验', '6、有五金工具行业外贸公司或国际采购商在华代表处物流和采购文员经验', '工作地点： ', '杭州西湖区振华路206号西港新界B区2幢A座602室 公司自有写字楼办公 ', '附近有公交209、303、644、17路等到达新港西界 ', '工作时间：夏令：8:30-11:30 13:00-18:00 ', '冬令：8:30-11:30 12:30-17:30']"
数据分析岗,广州,联通省公司本部,,06-23,"['广州\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-23发布']",['通信/电信运营、增值服务'],['国企'],[''],"['职位描述：', '1.公司经营数据分析，开发实现各业务部门提出的数据分析需求、数据报表需求；', '2.本地经营分析系统的开发和维护工作，提供各类业务、服务的统计、分析及预测评估数据；', '3.各类大数据模型开发；', '4.承担公司大数据业务全流程支撑，包括重点行业客户需求沟通、解决方案、项目管理、实施运营等；', '5.承接对外项目的大数据开发工作，以项目组的形式，针对重点行业、重点大数据项目，依靠本地数据专项分析，完成项目交付。', '任职要求：', '1.2020年本科及以上学历应届大学毕业生；', '2.大数据、物联网、云计算、互联网、计算机科学与技术、计算机技术、软件工程、网络工程、数理统计、数据挖掘、信息与计算科学、计算机开发与应用等计算机类专业。', '3.专业基础扎实，综合成绩在专业或班级排名前30%；', '4.具有进取精神和责任感，具有良好的逻辑思维、问题分析能力。']"
人工智能/大数据工程师,太原,北方自动控制技术研究所,,06-23,"['太原\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-23发布']",['学术/科研'],['政府机关'],[''],[]
软件工程师（C＃、C++、数据库）（无锡）,无锡,武汉锐科光纤激光技术股份有限公司,,06-23,"['无锡\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-23发布']",['电子技术/半导体/集成电路'],['上市公司'],[''],['软件工程、计算机等相关专业']
.NET开发（数据清理方向）,上海-徐汇区,医利捷（上海）信息科技有限公司,0.5-1万/月,06-23,"['上海-徐汇区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa006-23发布']","['计算机软件,互联网/电子商务']",['民营公司'],['150-500人'],"['任职要求\xa0：', '1）大专及以上学历，计算机相关专业，两年以上工作经验；', '2）熟悉.Net\xa0Framework技术体系架构，精通C#语言，能独立开发B/S和C/S构架的应用程序；', '3）熟悉MVC、WCF框架，熟悉Html、Div+CSS、JavaScript、AJAX、Jquery、XML、WebService等前端技术；', '4）熟练使用Visual\xa0Studio\xa02010/2012/2014\xa0开发环境进行开发、调试和单元测试；', '5）熟悉常用的几大关系型数据库(Oracle、SQLServer或MySQL)其中的至少一种,并熟练使用SQL语句；', '6）具备良好的独立工作、学习能力；', '7）具备良好的沟通能力，团队合作精神、良好的编程风格和文档管理能力。']"
大数据项目经理,北京-朝阳区,北京智达方通科技有限公司,1.8-3万/月,06-23,"['北京-朝阳区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']",['计算机软件'],['民营公司'],['50-150人'],"['岗位职责：\xa0', '1、带领团队完成企业大数据平台，数据中台类项目的前期调研、实施以及交付；\xa0', '2、培养和指导团队以更好地完成项目。\xa0', '任职要求：\xa0', '1、本科及以上学历，计算机、数学相关专业背景；\xa0', '2、良好的工作习惯和工作态度，踏实、做事积极主动、善于沟通，能承担出差或客户现场驻场性质工作；\xa0', '3、熟悉数据管理、数据治理、数据仓库、大数据平台的基础理论；', '4、熟悉企业经营分析、管理报表相关数据仓库、数据治理的实施流程；精通Hadoop生态各类组件及MPP数据库技术；', '5、熟悉数据仓库模型设计，具备分析BI需求和数据建模的能力；\xa0', '6、有两个或以上大数据分析项目实践经验；', '7、具有项目经理资质PMP证书,项目集成资质证书优先；', '8、了解主流数据库、数据治理工具、平台等软件。']"
数据库开发工程师,上海-宝山区,上海万序健康科技有限公司,1-1.5万/月,06-23,"['上海-宝山区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['计算机软件,计算机服务(系统、数据服务、维修)']",['民营公司'],['150-500人'],"['1.负责产品数据库研发，参与系统整体架构设计。', '2.负责数据库部分的需求分析、建表，索引，以及存储过程编写。', '3.能根据业务需求，独立完成开发设计。', '任职要求：', '1.计算机相关专业大专以上学历，两年以上Oracle开发经验。', '2.精通ORACLE体系架构，熟悉SQL和PL/SQL，能熟练应用Oracle的分析函数，存储过程,函数。', '3.熟练掌握Oracle数据库脚本的性能调优方法，有大量数据处理或开发经验者优先。', '4.学习和理解能力强，具有一定的系统分析能力，及独立解决问题的能力。', '5.沟通能力良好，具备团队合作精神，能适应一定压力开展工作。']"
档案/数据专员,长沙-望城区,长沙瑞凯置业有限公司,3.5-5千/月,06-23,"['长沙-望城区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['房地产,建筑/建材/工程']",['民营公司'],['50-150人'],"['岗位职责：', '1、负责企业经营和管理过程中各类数据的搜集、整理、提取、分配、统计、分析、报告等；', '2、负责制作工作报表，收集、跟进各部门的工作计划进度，督办各部门的工作进度。', '3、负责公司档案和资料的收集、整理、鉴定、索取、分类、归档、登记造册、销毁；', '4、负责所有收文的登记、编号、保管、转阅、督办、归档；', '5、负责所有发文的编号、登记、审批程序；', '任职要求：', '1、大学专科及以上学历，统计学、计算机等相关专业优先；', '2、有数据统计和分析相关工作经验者优先；', '3、熟悉公司档案管理流程；', '4、具有良好的语言文字和表达沟通能力，良好的学习能力。', '5、工作细致认真，踏实勤快，条理性强，有较强的责任心和较高的工作热情；']"
大数据/云计算咨询顾问,广州-黄埔区,江苏润和软件股份有限公司,1.8-2.5万/月,06-23,"['广州-黄埔区\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-23发布']","['计算机软件,计算机硬件']",['民营公司'],['5000-10000人'],"['（1）为国家大型电力企业开展数据资产管理（数据治理、集成、开放运营等）提升提供不定期用户现场咨询和服务；', '（2）参与项目前期调研，对收集的信息进行深入调研和相关数据分析，并撰写专业性的分析报告；', '（3）负责与电力企业人员的沟通，深度把握客户咨询的实际需求，根据需求与企业实际情况制定相应的实施方案；', '（4）根据项目状况，参与制定项目总体/专项解决思路框架，并撰写咨询报告；', '（5）对实施完项目定期进行回访和调查，确保管理有效提升和保证客户对项目的长期满意度；', '（6）按照工作计划时间节点保质完成任务，并为产品化落地提供售前机会发现、统计、预制场景。', '业务要求：', '（1）熟悉国内行业客户的数据处理、加工、分析等相关业务，熟悉商业智能支撑系统的建设或运维；', '（2）熟悉数据管理工作流程，对数据治理有一定的理论和实践认识', '（3）熟悉业界通用的数据库、中间件、开发工具等第三方软件；', '（4）熟悉大数据、云计算等领域的新兴技术概念；', '（5）熟练使用office办公系统软件，能独立撰写报告；', '具备下列条件者优先：', '（1）有参与行业数据治理、管控相关技术规范编写的经验；', '（2）有一年以上商业智能系统软件/项目的售前经验；', '（3）有两年以上大型软件（特别是商业智能支撑软件）研发或产品管理经验；', '（4）具备报表开发、数据挖掘分析相关业务规划、管理、运营经验；', '（5）有电力行业工作经验或具备相关领域知识；', '（6）有专业咨询公司工作经验', '素质要求：', '（1）善于沟通和表达，较强的人际交往和团队合作精神；', '（2）头脑灵活，有较好的逻辑思维能力，应变能力；', '（3）身体健康，能够接受长期出差；', '（4）良好的组织协调能力；', '（5）较强的学习和接受能力；', '（6）能够适应较强工作压力的要求；', '（7）全日制本科以上学历，计算机、数据分析、电力、商科等专业优先考虑。', '福利待遇：', '1.每月8号发薪；', '2.每个工作日享受20元餐补；', '3.五险一金：员工入职即按国家及地方政府规定缴纳社会保险（养老、医疗、工伤、失业、生育）及住房公积金；', '4.带薪假期：国家法定节假日、带薪年假、婚假、产假及陪产假等；', '5.员工活动：三节福利、暖心生日会、美味下午茶、部门聚餐、年度旅游和团建活动等；']"
大数据开发工程师,南京-雨花台区,江苏徐工信息技术股份有限公司,1.5-2.4万/月,06-23,"['南京-雨花台区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布\xa0\xa0', '\xa0\xa0计算机科学 计算机网络']","['计算机软件,互联网/电子商务']",['合资'],['150-500人'],[]
数据统计文员,上海-闵行区,蓝色起源企业管理（上海）有限公司,4-6千/月,06-23,"['上海-闵行区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-23发布']","['医疗/护理/卫生,美容/保健']",['民营公司'],['500-1000人'],"['岗位职责：', '（1）协助上级主管按时完成各项月报数据分析统计工作；', '（2）负责业务数据收集整理，对多种数据源的数据进行组合分析；', '（3）维护部门日常报表，负责日常的数据统计和处理；', '（4）完成数据分析项目过程中的数据提取、数据分析、数据展示工作；', '（5）出具相关数据报告；', '任职要求：', '（1）大学专科学历或以上；', '（2）能熟练运用EXCEL进行数据分析（求和、平均、筛选熟练），能透视表格，会插入柱状图或者扇形图且应用熟练；', '（3）能熟练使用WORD、EXCEL、PPT\xa0等办公软件；', '（4）具有较强的逻辑思维能力、对数字极具敏感性；', '（5）工作认真细致，有求知欲，具有敬业精神、沟通能力和团队合作精神；']"
大数据开发主管,深圳-福田区,深圳筑龙信息技术有限责任公司,2.5-4万/月,06-23,"['深圳-福田区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['计算机软件,互联网/电子商务']",['民营公司'],['150-500人'],"['工作内容：', '1\xa0、负责维护基于hadoop和mpp的大数据仓库，设计和改进数据模型，维护数据处理流程，确保数据处理体系的稳定高速运行；', '2\xa0、\xa0负责编写自动化维护脚本，协调计算资源合理分配，协调各处理模块的任务调度平衡', '3、\xa0主动研究已有系统框架，做进一步改进；', '任职资格：', '1、\xa0有成熟的大数据项目经验', '2、\xa0熟悉hadoop\xa0生态，拥有熟练使用hdfs\xa0yarn\xa0hue\xa0spark\xa0hive等组件的能力；', '3、\xa0掌握mpp，如greenplum，有维护和优化greenplum\xa0等mpp系统的能力', '4、\xa0精通\xa0python(必须)，并熟悉java\xa0和c++\xa0基础知识和应用；', '5\xa0、熟悉主流关系数据库，postgresql\xa0mysql\xa0sqlserver\xa0oracle\xa0等；', '6、\xa0掌握包括\xa0sql\xa0语言，高级函数，善于编写存储过程\xa0和触发器等；', '7、熟悉常见IT技能：如linux操作熟练度、任务调度系统熟练、shell编程。会各种\xa0web服务\\nfs\\ftp\\数据库服务的维护；', '能够独立维护公司诸多linux服务器，工程能力要非常强。\xa0\xa0\xa0\xa0\xa0', '8、统招本科以上学历，4年以上工作经验']"
数据员,广州-花都区,上海巧厨供应链有限公司广东分公司,4.5-6千/月,06-23,"['广州-花都区\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa006-23发布']",['交通/运输/物流'],['民营公司'],['50-150人'],"['岗位职责：', '1、上班前完成所有溢出库位及拣货位安全库存需求的补货制单，并将所有补货分配给相关库存仓管员；', '2、及时处理缺货信息，接收到缺货确认后，立即通知相关仓管员核实；', '3、核实系统所有相关移库数据与单据是否一致，并及时反馈问题；', '4、核实系统中所有未审核提交的单据，异常单据及时上报；', '岗位要求：', '1、年龄18-40，身体健康，吃苦耐劳，服从管理', '2、有物流拣货工作经验优先；', '3、能适应工作文化；抗压能力强；薪资待遇：5000-6500']"
Contractor --Data Scientist 数据科学家,上海-浦东新区,美药典标准研发技术服务（上海）有限公司（美国药典）,1.4-3.5万/月,06-23,"['上海-浦东新区\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布\xa0\xa0', '\xa0\xa0英语熟练']",['制药/生物工程'],['外资（欧美）'],['50-150人'],"['\xa0\xa0\xa0\xa0', '\xa0\xa0\xa0\xa0']"
大数据培训讲师,广州,广东泰迪智能科技股份有限公司,0.8-1.2万/月,06-23,"['广州\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-23发布']",['计算机软件'],['民营公司'],['50-150人'],"['1、\xa0按照标准及定制课程规范实施教学，完成教学部制定的教学计划与日常工作；', '2、完成各项大数据课程；', '3、\xa0按照标准及定制课程要求提升授课能力；', '4、\xa0参与技术部门的项目技术服务工作；', '5、\xa0协助其他部门的工作。', '任职资格：', '1、\xa0大学本科以上计算机及相关专业学历，热爱教师职业；', '2、\xa0具有大数据/云计算/Python/Java基础或CCIE/HCIE/RHCA/OCM等认证或有讲师培训经验及项目相关经验者优先；\xa0', '3、\xa0极强的责任心和工作热情，愿意投身教育培训事业；有良好的合作精神和团队精神，注重职业道德操守；', '4、\xa0熟悉相关认证课程的知识结构者优先（方向可选）；', '5、\xa0综合素质高，性格开朗，有良好的沟通、表达能力，语言表达水平较高，思维逻辑清晰。']"
